-14656,-7646.2,36213,-33767,7541.9,-21572,-3744.4,83192,30522,-42436,-44188,-51781,-5835.4,-75738,45764,27341,-95782,-51594,-33427,2983.7,13585,-1.2924e+05,-46296,-36318,-93354,-74390,60492,-5693.8,-24715,-86347,-8769,22021,-50829,-44370,-1.1067e+05,17451,33287,64344,-60508,-34421,-54386,-21962,18203,-52537,-19047,-80757,-45563,38984,-5867.3,-69323,1441.8,78586,-37382,-60014,-88370,47757,-77587,44219,-24145,-22682,-3998.9,70899,81857,31857,-12534,-38654,13988,10343,72970,20604,-40049,42941,-49145,-46615,-40047,39411,-29692,-35662,-48926,42763,-24385,10200,22072,1.0493e+05,-19734,1.3099e+05,1.223e+05,-45191,5914.5,63177,98345,-29991,-63890,-6491.8,-1.0946e+05,34924,46631,36762,9.7048e+05,44307,51013,54022,90767,55117,-24862,-57227,-27884,-84028,53558,-68670,24233,-19449,-61345,-14654,99714,27643,-89305,51969,-35864,-43631,19417,-87543,14286,19273,-21260,-67517,-23718,-5633.4,-99006,70822,-62399,-87760,-60352,-44210,245.1,67376,-73726,1.0896e+05,43982,71239,-36094,-71654,-38214,20757,13203,-1.3845e+05,-25055,38648,-36763,4914.3,-46831,-6351.9,29238,-31161,-28321,-19547,-54742,-63997,40038,-38012,6426.1,-82211,2369.8,50230,3079.8,-41921,-25400,-6654.5,-68756,50792,85604,1.0563e+05,-37203,74188,-31089,4138.9,-54615,-61629,15581,-55992,34945,1.1925e+05,-82462,-83456,42497,-5056.9,4558.1,20555,-64969,-16651,-67639,1.0671e+05,34396,-7122.5,27797,-38375,-1.1678e+05,-17787,1.3479e+05,4439,15349,-45498,-23853,77065,-3034.9,-16472,-96635,-1.1392e+05,38125,29588,-63053,-75850,-9146.2,-47946,71352,-48851,-18306,-45199,8581.3,54544,-3010.8,-77454,54896,-51776,75512,-17455,-69434,51770,43574,6013.2,-36919,-23739,-4960.9,45623,2324.7,-20405,-13038,48429,1.0876e+05,-36718,29995,56962,-90837,-39496,-49556,-70654,60559,-45646,-95712,27338,1836,47374,8222.7,-14721,-24956,56124,-49319,33005,57521,-7567.4,-47682,22412,-44907,-13620,85372,-28284,18312,-12774,12710,-51480,1.0988e+05,-50243,-1.1939e+05,31938,-36185,12142,36166,-11445,-43165,11834,-11337,-1.487e+05,-57821,31450,53570,-19743,70296,12603,39169
44238,-23747,-60617,77286,25802,-1.4308e+05,-85574,-32723,67356,-24370,-22748,-20701,38720,42177,39730,-54297,18686,40369,29222,-41823,-23278,-11559,-1.1091e+05,-22145,18823,39779,1.2384e+05,-19855,-13609,3800.5,23666,-26299,8486.8,7270.6,-13900,6923.8,1.0656e+05,-27884,-77225,-96212,-4499.3,-62776,41221,-29342,64159,-75951,76230,-20791,-31942,58230,33764,1.4305e+05,-1.1188e+05,56664,9826.9,66163,-89234,1.002e+05,32092,37884,-3336.7,84056,-73853,1.0774e+05,30703,1.5095e+05,-10331,68541,20339,1.1638e+05,30700,-41107,-40810,60961,75474,-79434,50631,35078,-31095,-5983.2,-1139.5,-5571.6,-68990,-17795,3985,-74748,-52641,-84395,29881,-62869,2312.1,-19875,25475,60084,-1.0915e+05,9053,78433,43405,44307,9.6401e+05,-8372.2,6124.9,14544,-22935,6580,21100,-16336,1.1418e+05,-36245,55972,-9722.5,35624,82425,51719,95742,87089,-98706,1.0552e+05,1.2179e+05,-50175,53127,-34251,-4839.6,-28342,-55027,54230,11061,40687,-13483,-33495,-1.1291e+05,-45699,-12041,13940,1828,-56123,-33409,-19342,36300,-77855,-4622.7,188.8,-28732,-40314,19884,-8937.3,-15855,-15152,27010,56206,80576,59802,36852,84837,-36610,-31198,42535,34810,80762,-32214,16464,-1.0878e+05,-70062,-53840,-58834,-1.2777e+05,72364,32892,16955,15244,39154,-54017,32490,21169,-37461,-46843,-54181,-32427,-37787,27078,-12932,93174,-57217,53967,-3299.5,8275.9,-33445,10121,21950,-35453,-713.59,-13141,-36253,-34588,28798,-47890,-34070,1463.4,-15244,44098,-91161,69521,32700,26816,-47406,-27362,30822,92876,31837,27002,-1.0685e+05,-199.05,-42278,11427,17388,-69871,47464,5573.3,35428,-57002,-78852,50449,69395,82961,-9293,76551,64588,43462,1.4608e+05,31047,51118,4883.6,16146,44847,32261,-32412,16966,26235,-13595,-29169,-17760,17335,-36505,-12194,-45567,-52766,-39481,-1.1751e+05,1.2247e+05,-42260,63719,16404,-39595,-7004.9,48100,-72665,74068,12434,20374,-6814.3,82443,18397,72691,78476,43546,-55635,-4549,6206.1,-9882.2,-14710,-9628.1,294.7,62966,80992,-13950,5183.4,44629,-60672,-55805,-27162,-92452,-66955,-1.1758e+05,-58827,21335,735.79,44388,38828,1.109e+05
-7113.5,-15081,-17724,-66543,56912,-7007.2,14766,-39631,-25093,33523,-74254,-41372,-53636,88213,-39132,17923,-2936.8,-16687,53900,-40424,56141,-1.2179e+05,-39024,61398,2596.9,37810,-29361,36169,-89546,-3466.2,51098,59597,3224.2,-1.1966e+05,-17435,-76762,-37797,-81847,-99267,30783,-91758,13235,1.05e+05,27843,-28756,-66458,-33990,48828,1.0327e+05,-15947,-7005.6,-3994.2,-3634.3,-13765,35020,-54348,14708,92597,-54666,1.1589e+05,17134,40948,-42014,-44922,37423,-43746,-6091.8,-6943,-23635,-14804,6133.3,14931,1.0576e+05,-10892,-27852,-9916.5,91157,-5836.4,37705,-27126,-2885.5,-94435,98712,-42628,-75949,-57533,65756,-47449,1.084e+05,13860,30001,-2347.8,30041,-82575,29193,-73220,31017,-10924,51013,-8372.2,9.8493e+05,37138,35797,8479.9,31756,30696,32663,-58432,-18899,-1.052e+05,51748,-27002,9174.8,-72120,31535,-23150,-1.1223e+05,1.2028e+05,-74153,28725,-50375,-18783,-22846,59119,9673.2,42116,15439,-10774,39579,-1.1729e+05,49186,-21640,29319,-46758,3849.1,-48182,-97814,39833,70303,-21956,34031,-40288,28417,64769,22134,-95937,81459,56846,-52159,35202,-20905,-50144,-19085,-64095,-6033.2,63063,-7006.2,43221,-59718,52159,-98488,96153,-52352,1.3346e+05,37892,-27429,-11452,17386,-22260,-7806.8,8768.6,-78705,34803,74345,-1.5532e+05,-1.0099e+05,-24452,-35273,32592,32696,5209.3,-33715,1.6329e+05,-31508,-42234,24341,39167,-852.37,-53985,38009,-28541,20938,-84929,-82991,70165,17779,-76211,33280,35085,-7607.2,-52957,-11069,1.5048e+05,-52961,-8541.8,-61086,29627,-36662,1.1463e+05,42858,-67610,73.828,-61607,8455.3,14072,-38752,18760,-26348,-30159,61732,-36736,78711,76863,47246,-44777,238.56,20195,1.3423e+05,61813,-51422,-30454,1916.7,-17092,29779,1.0206e+05,-1.0302e+05,-13047,31050,20436,-2290.7,53131,1.4855e+05,-21967,8344.7,7564.7,-34170,-47350,16692,-48583,7658.7,58220,33812,15472,76157,-33324,-12286,6781.9,-54607,-7603.4,-66800,-50667,-20484,56115,91850,12818,83517,79839,50035,-59861,-62087,-10088,37632,94639,-22500,-62765,60735,-785.36,-29356,10823,-59360,27499,8267.4,608.74,-19162,8977.8,-49680,-42283,87374,-25869
-32167,-18350,30496,-82855,-26980,-15263,-7025.8,74465,4298.9,28098,20785,-15611,-1.2723e+05,-40395,20697,36953,38992,-11141,-1.0017e+05,96515,53535,-97465,-1.6837e+05,28264,27088,85658,-88177,-37333,-50242,82294,-33703,-81048,-12309,-18655,87670,-7597.4,70908,56364,1.6365e+05,49729,-75882,-93551,24070,-8740,27399,13187,-40904,40530,-4210.6,-6746.7,-4333.2,-6594.4,50894,22876,-66228,-12161,10782,21202,-88687,-16567,31070,67832,-43149,35461,-1.1036e+05,1.09e+05,-36453,22558,-25207,88221,-82013,-87906,-34619,-35789,35222,-23841,-27349,23882,-25183,26544,49923,-9056.5,1.0114e+05,11022,-1.1222e+05,-1.6928e+05,-9945.4,-1.1883e+05,46419,-27392,-89195,41821,28375,-20273,40161,-6508.9,-33558,26108,54022,6124.9,37138,1.0009e+06,-2259.4,68090,-9646.6,-18727,27535,-92837,-2304.1,-89052,-27643,1.5114e+05,-16892,-1.0767e+05,-14172,-9631.6,-1.4104e+05,36703,-1966.9,-9574,34779,-53968,-22649,-41897,57342,-65087,52847,-88684,1.474e+05,30819,-49014,4669.2,-23010,-23433,11219,3936.6,-99113,39869,79245,1.067e+05,-92073,-61509,38955,-43011,1334.2,25423,34317,-6093.1,-19253,-33068,6528.3,77722,-1.2247e+05,72538,-1.1759e+05,-29107,56467,4042.5,-25556,42830,-21738,-37753,-28722,-8940.8,51470,37711,-30803,-3241.4,46253,-10979,-6817.3,-40583,5989.9,40999,-10452,79717,-27901,-26732,-61637,16458,34220,1.07e+05,-13374,16448,-1.2185e+05,222.8,-80300,-9501.7,-41812,16334,-22898,-67792,-1.0206e+05,-87641,-47048,1238.8,-7904.9,-50323,2240.4,64678,40766,6500.1,56253,-82082,-31050,-1.0383e+05,28231,37017,-1.0855e+05,-54727,-48177,-43579,-14097,3972.4,-233.44,7485.1,56830,-6931.2,-37107,62752,39221,54607,4702.7,-29248,-23738,1.2707e+05,-9733,-2038.5,13223,-48251,-59269,19424,-1.1754e+05,1.038e+05,69449,-81777,49388,43468,45823,45209,-7932.9,28365,-1841,-60261,68591,-1990,-17388,9386.9,30491,-50843,50018,-1.0719e+05,41748,12379,92746,2921,-95655,3327.2,-8626.2,87061,42784,32830,-30240,59014,-55239,-63597,30431,-94504,3887,28893,-5653.9,23268,45290,9160.4,-13065,-34557,53707,3534.3,-88650,17598,12203,-46080,16159,47944,90797,15729,38345,-8098.9,8562.1
10226,-97427,-1.1711e+05,97740,43250,-17536,-30873,56195,-31172,-57438,-70696,24041,9354.8,31388,1351.4,-2738.5,-26701,1.5416e+05,-46674,46239,-1.0395e+05,1241.8,-52705,-3195.1,-6519.9,-62449,-15883,-30186,34985,-49649,47700,-11059,15822,-65043,1.1751e+05,-2366.5,27152,32462,-29305,29587,38793,-41205,-31288,-64576,12836,30237,55018,46664,-49756,-91951,-93344,-73874,77370,88080,80079,1.3677e+05,44322,40715,-51477,-66834,15378,-49887,-28699,21815,56450,34770,-19758,1292.3,25599,-26546,-67068,-2944.1,-69944,-1.0795e+05,-5497.8,-25242,-47821,-68400,-80687,-78508,-25118,-59154,35000,-45100,-44258,52280,38095,-32879,-35596,-5030.2,88139,-85097,17975,-59821,-1.4672e+05,29348,43085,35118,90767,14544,35797,-2259.4,1.0563e+06,47968,18899,-27521,-14190,22170,1.0009e+05,22822,69695,-82393,-71980,-1.1813e+05,70330,-59324,-10048,-34789,36153,5797.3,7515.8,-1.1997e+05,-1.5206e+05,-38653,1.2501e+05,-54880,36225,28963,-80174,41045,41521,-1.0045e+05,-8904.1,-50565,54511,28957,7149.3,71671,-35165,64115,-18782,32047,4134,-22942,-1.0078e+05,-50481,35367,-37842,-30905,-38836,-31757,43745,-66646,-78505,-22714,-61534,-79162,-14842,-56034,81486,-63327,-22511,-33616,-42634,-41315,124.77,53783,2442.7,17250,18578,-1953.3,-96516,-12798,-20827,-19051,-96892,-7437.1,-63189,3681,14506,-1.1004e+05,18659,-4471.6,75796,-10389,-48879,-32815,29215,89026,-8114.5,1919.4,-13270,-80743,-11452,-1.0579e+05,49936,11917,54460,70190,-20282,-21557,-62891,-26249,9977.5,56236,77988,72117,-8267.4,1.0656e+05,90620,-94451,36541,15241,-10491,-875.58,9442.6,66545,-17048,-1.0196e+05,19038,-75841,-2333.7,-88994,-12366,66410,-8348.9,37265,18125,25773,53472,-13040,11347,26815,171.53,63159,-5863.1,12337,40146,-9121.6,-13179,-41310,-65582,50055,-18515,-68895,86251,10986,-5856.1,-28755,-1.2247e+05,-29174,32294,30156,-60332,16417,-41530,1.3788e+05,-65685,21477,25220,-82206,-19582,-3369.8,-27537,-46528,-43828,54685,51147,7256.1,31327,-78072,-87919,46115,-48074,54997,-44920,45751,86851,-8889,43287,47885,-38931,-28124,46808,71806,1.0591e+05,-7708.8,81879,-74224
-38290,-50406,15425,78009,35497,16191,-32138,1.3751e+05,96126,-28807,-34229,1.2891e+05,21860,38989,-35342,1075,2155.4,74416,-19066,-63659,-16679,31514,49361,-43513,7448.5,27402,-5344,44230,-55087,35373,31196,-10164,-34719,-89014,15100,12633,30712,1.4024e+05,1.1372e+05,64637,27436,-52831,1814.2,-74271,-27100,-42765,-85498,-47240,-23664,26882,-25209,-59731,-13759,-49464,21367,-84275,12669,42979,-64292,-4551,-55242,-13874,-69098,78624,-1073.5,-21231,48712,15812,50305,-96570,70504,-40875,63307,-68812,-6388.4,45942,2625.9,-36842,1927.2,19532,-2534.6,-3008.7,33063,773.06,35276,-13983,27545,1.0728e+05,3180.4,-1.4481e+05,-38788,32804,-42840,43171,2289.4,35975,-1.184e+05,17135,55117,-22935,8479.9,68090,47968,9.8998e+05,-47087,29466,-23564,84889,-63833,86356,66964,48918,-89731,-6433.2,42944,69839,-22950,-3789,-19624,-32348,-1696.1,-1.0947e+05,-45355,-49822,-51147,9027.9,8802.2,74991,69914,60883,-9266.9,21276,-31036,-44264,66835,-1.061e+05,-41514,-49637,1.2986e+05,-12139,-36902,-3284.6,-49062,-36365,9024.3,34953,9057.2,85493,28496,-41487,57224,15729,-83386,38816,-58090,-36766,1.3369e+05,19798,-1.3368e+05,-19163,-96101,-1.1676e+05,-45665,-92352,58227,-14782,32132,-15494,80180,-16003,12294,1.158e+05,76034,-39764,-62204,21208,49693,23362,1.171e+05,82887,-36432,-42238,-36525,23056,-9940.7,-48772,-14828,-53482,8024.5,-1.4641e+05,-1.1274e+05,13224,40331,39832,-73689,22430,10023,63305,70815,-1.0956e+05,-5738.7,64740,-87184,1.2994e+05,-33957,16250,-84126,-6555.9,4784.7,-1.3483e+05,4312.9,-17014,1356.2,-21239,-13910,42612,17006,-6455.5,14306,14510,24513,26999,-36281,-3897.1,-54230,-41027,1.1839e+05,-41467,-53156,32306,-60952,53142,96883,18701,-18619,1.1175e+05,16105,45690,73416,24762,73181,-2692.1,1.2849e+05,-1.1857e+05,-83682,35989,-1.8865e+05,-14350,-70094,-26994,54867,47302,36453,65098,63568,52513,72718,33065,-16472,64297,-68368,87883,20523,55828,65781,-16656,-70295,1.0428e+05,-85822,-70546,64567,-1.1607e+05,-11326,-73031,-22310,37030,1.7521e+05,26572,9920.3,-82206,-1155.7,72956,-1.1458e+05,43043,-43904,70040,36947,1.7163e+05,878.12
-71614,46691,-91653,32488,1.521e+05,-4061.7,-1.1369e+05,1.2289e+05,-72735,-41951,-7553.3,-6392.1,-53896,15133,34239,45438,-42053,-12419,23402,63719,-43205,99065,-48449,1.0397e+05,678.99,-36262,1.0374e+05,-73403,-11878,-19495,-10529,34922,-1579.7,17545,-24938,-9100.8,-36395,-1.1703e+05,-26841,25936,96402,14547,-2787.3,-60371,54500,-49936,1.0618e+05,14588,1.2503e+05,-26895,-49774,-31497,5549.7,-91807,62243,-34240,-41189,-68406,-92583,-30182,30991,-89264,-10170,7832.1,-8903.3,54943,36788,-8461.1,-13119,-26925,16195,-62515,-9785.9,-54200,27921,-15227,1.2392e+05,-5051.5,-35926,18939,-1.1865e+05,38996,59513,-65640,11491,17360,49138,-14116,25850,84733,-21914,-24989,11363,27111,17975,27433,-1.1047e+05,10434,-24862,6580,31756,-9646.6,18899,-47087,1.0063e+06,61824,25290,-62939,16403,56456,16230,-4394.5,79758,9601.4,98282,-57888,-44987,-84335,-30502,-19203,27191,18217,-31601,-69390,-1.5303e+05,81038,-37517,-92700,6393.3,-32868,-77257,72150,-28721,-82167,30491,-222.62,1.5413e+05,57075,-52952,15516,-39926,-9626.1,39706,20002,-64876,-1.3883e+05,74102,47996,-39837,-75782,-51188,-1145.5,69699,-37566,-10946,-15534,-8770,-66927,-16509,5927.6,-1.135e+05,-732.13,-41025,81654,29659,1.237e+05,-11499,-36856,2309.1,81504,-32991,-6492.1,-24479,42920,-66523,-24315,-48867,644.56,92125,-85609,-14859,33406,29355,9546.2,-80612,-41848,70809,-80440,16223,-77991,-11179,-3596.3,33538,1.1477e+05,26537,-25193,24092,20412,20013,42613,690.11,-54640,-1.2241e+05,-8659.6,-34167,-95440,-26660,-79823,11749,50065,21552,-6317.9,53331,-7665.2,25887,62553,92598,-79176,49447,9192.2,-54188,-1.2101e+05,54885,-13997,-74795,-43638,-55399,-16081,26430,-1.273e+05,5382.2,34291,-11883,41694,44457,60949,38451,-44608,-67803,45276,-55876,-1.3444e+05,29423,31480,-53586,1.2007e+05,-54881,-7762.6,-34202,81258,56004,-93746,-44417,57808,-27573,-6740.4,-24808,-30090,1.2807e+05,1.2393e+05,-31286,27374,-34938,-26266,53605,47713,1.2254e+05,42692,-23988,39844,-30612,52824,-39614,32675,-28991,-41184,9401.4,-14598,-17017,1700.6,29007,-6889.4,-33709,-12217,-27065,-59214,1.029e+05,8222.7,74716
-39581,-10765,-55596,-35188,13574,62049,-47149,49540,-65484,46848,-73558,-237.36,-5124.4,659.13,-27502,-42510,5796.2,29154,29530,11036,97310,49436,-20344,51948,-86528,-68163,53136,-79098,61261,-5906.8,1265.2,43673,-48702,-23113,-22238,96180,-47695,17000,-47807,93569,-43776,-1.3863e+05,-41471,3704.7,41095,10305,-75274,-8802.2,-47145,91825,-62710,-52300,-79831,-78828,18791,-12187,33168,1.2903e+05,-56465,43501,-29479,-25555,10724,-87922,-28782,22251,39098,16781,-32977,34313,41325,-47391,-50472,11348,24950,6771.3,50890,67638,54761,48235,-22227,-83702,44737,52260,19588,-49714,-4393,-20901,1.0147e+05,-48375,-2548.7,62475,-94584,27691,-26121,-4548.9,-28029,32431,-57227,21100,30696,-18727,-27521,29466,61824,9.2041e+05,-39964,-46974,18375,68160,-22207,81202,21171,87885,45764,-31933,57700,12689,-264.57,-94146,-8320.6,52679,4004.5,-14862,-20118,-29105,-27434,-15862,5459.4,-46126,-52543,-16202,1.0027e+05,12839,56052,59393,-41812,14795,38570,-55038,-11501,-3869.8,-17776,-8627.3,-22929,-17573,27748,52844,-17575,10020,-87745,30231,-37751,34007,55886,41325,36995,90390,-12642,-22378,-53385,7538.6,-62324,17943,-29994,-36010,29977,-49070,25383,57981,25123,30761,27193,-93270,-1.0827e+05,-35237,17737,-34291,76932,-41070,-45123,-11679,55444,4008,-62059,-30503,52141,85522,-88823,-1.1901e+05,-11205,63343,7573.2,-45678,-30922,-20229,39353,71284,76999,-38821,83525,32024,-32871,1.6305e+05,-53206,25168,27280,97437,-9287.9,-37988,4617,-23187,-20581,-29050,-48473,-2115.7,-2874,-22083,42550,-8191.1,73025,-39523,16887,-67394,-1.0603e+05,-17444,513.52,21790,60015,38492,32194,-41834,-73222,-17893,28127,6185.6,1.0041e+05,8389.4,22580,56738,-66722,-74078,-40873,9546.4,81524,67704,15761,22392,-153.33,-24250,-1.0378e+05,-29524,12372,14011,26894,-12125,-46137,11522,74422,4257.4,-47367,-41525,18187,22416,-3621.3,-81141,-31118,1.1074e+05,1.4416e+05,21384,1496.7,32449,54281,-24886,-99391,-8955.1,71425,61817,-91259,-87842,78030,50801,-1.044e+05,-81124,-13407,-41442,-53685,80042,25369
69649,-20905,-9115.1,69411,-26846,-1.0076e+05,50705,-90160,52212,-3488,17807,1196.1,30031,-46587,5987.9,-29859,-44075,1949.2,476.53,89107,15584,-26181,-6282,56420,-8102.5,-57898,-82231,55604,12281,1.0299e+05,-46316,29486,20886,51275,-80385,-76305,-66034,17935,10254,-1.3695e+05,16488,-4089.9,-54132,-1.3458e+05,-3820.1,-19988,-59380,9667.1,-19254,-54870,41747,-4240.5,68133,-21870,-9833.4,-56629,67762,-47251,37896,-59561,-77166,59563,-36093,92277,32019,8786.1,17414,-18682,-22941,49303,-50053,-86377,82794,-287.83,-14935,37929,-1.2257e+05,89403,-316.99,-14964,-2732.2,-5768.6,-10325,97253,-56387,-63281,-22819,-16761,-31638,75543,-30015,-65336,-3097.4,35451,40806,34818,-20292,93782,-27884,-16336,32663,27535,-14190,-23564,25290,-39964,9.1094e+05,-39444,15698,-11358,-8848.5,59987,21525,-19684,-8033,-47383,45503,1548.5,27141,98739,-29794,-65157,-34761,-29707,1.3101e+05,-38815,-52111,-49894,1.058e+05,88001,-31587,-1.219e+05,-1986.8,-26760,60585,47264,1.0263e+05,-66858,12410,-36854,-23697,-64357,81800,-80933,-3467.4,12065,41658,-15308,62782,47899,-24582,-59858,57305,42323,14834,-46440,-35948,-33468,29596,21498,14467,65465,61302,-1.2797e+05,51915,50627,-96109,17596,92212,21753,20175,1365.7,-58417,-1.0988e+05,7012.1,-11481,19430,1.4175e+05,-23850,13955,-19746,-5081.5,78786,-51697,37348,-27741,-71547,38168,-55790,53324,-24829,-55595,11568,-1.2016e+05,-57725,62948,81954,33030,-7098.4,-37728,5105.7,-58793,9785.1,22629,27334,-91379,1.2966e+05,-1.0446e+05,45885,25634,5207,23509,36941,-1.0346e+05,-1558.4,40579,3919.6,-1.0714e+05,33848,68119,-65313,39523,-46156,-20515,5080.6,-42560,33186,-74099,27456,-48064,-45216,43177,-680.73,-33148,22805,-64464,-40820,-1459,-67898,-56774,-1279.4,38429,6762.3,37072,-34836,-21790,-29613,44085,-26277,-8809.1,9688.4,46623,18761,31370,27555,-29444,-60482,-26783,46378,-85052,20939,74520,-17549,51334,9088.1,-10506,48825,51850,-31494,-14133,1.2322e+05,74968,18333,-22046,-24418,-46466,33861,39142,-62859,11680,41324,64567,1866.9,9025.1,10990,-54932,-65313,-12906,-24668
19519,30327,70102,-38129,90248,14097,-1.0483e+05,-72091,79085,-1.0338e+05,55228,-23789,-54224,59108,60007,-15706,68728,1.3292e+05,7259.4,3974.8,1.3015e+05,71749,-4711.5,76942,71427,41622,3710.2,-28860,-32161,-68177,22540,-14113,7933.3,-43965,91413,40448,-1.2279e+05,58181,12677,-58849,-75475,8281.4,1536.4,-6398.8,-6722.5,-19299,-32892,-23058,13093,12709,34207,-13604,8486.6,30660,-18333,92758,53168,3204,-56332,41703,-43638,-83227,5865.9,59414,1.4115e+05,48059,35187,47169,-1.0555e+05,-24306,-77449,1.2478e+05,4786.7,45227,-19318,-88826,46319,59170,5292.7,83160,1.1041e+05,-66889,31939,37553,80869,-23850,-30452,17664,-41799,-29476,-59506,-1.3088e+05,16777,36206,1.1656e+05,-38989,-1715.4,-57047,-84028,1.1418e+05,-58432,-92837,22170,84889,-62939,-46974,-39444,1.0266e+06,-26645,93611,-36748,-29156,-73795,-12478,-49745,9093.1,1.153e+05,85400,1.0099e+05,37079,9313.9,55115,-18975,47081,-56755,40619,90204,2708,-8352.7,-7176.2,40208,-83252,19259,8175.2,65296,16833,8182.3,-32730,-25694,-12923,1.0572e+05,1.3037e+05,-31326,-76789,18835,36597,-31393,19238,67109,-12995,65045,82428,95874,-22952,64488,2510.9,72206,74544,87758,74914,-24478,-39881,-76048,-54191,-50357,-847.84,1.3359e+05,-9533.2,-56013,-10475,56223,-3005,-71476,-11150,-76167,-82796,84380,70027,-9096.6,35491,-36586,-28143,87986,-74544,80825,-35962,-1.1033e+05,35372,-11131,38032,-9299.8,-73944,60736,-61599,-29585,32019,-57301,71838,-1.2105e+05,-19687,-90459,-58737,12298,34089,84173,-27526,53624,6263.6,24103,13724,32010,-15442,-26968,70138,-12780,-19342,-56783,57752,-34780,-2492.6,-68037,45512,-46555,94465,-7075.7,-1.0166e+05,14688,21399,-12111,16322,414.95,44590,57619,38216,8367,57063,-1.0451e+05,-82992,-760.97,-53093,40469,188.87,1.1314e+05,-70355,-6437.6,-62149,62463,-67499,44906,-23517,54543,1.5703e+05,62826,63919,50910,-965.13,83560,-19582,40667,-30810,30942,-74173,74281,22674,37148,9231,7779.3,35607,1002.8,-15938,24799,-51634,-31542,-47504,57006,-6623.4,81322,10719,-10481,-61721,-1.0645e+05,72294,16380,62105,-54590,-59673,45807,-20411,14251
30021,-42874,-1.6017e+05,-38446,-40309,84467,-2377.5,-1.214e+05,60522,-22565,-1.5826e+05,-9020.3,-25257,-6402.8,-67161,-27409,-61556,-8282.1,44914,16125,2800.5,-13179,18024,-21026,-16416,-42441,18218,-16221,-23635,32681,-40731,1980.9,-27626,-6084.9,27979,-72152,-3583.3,89003,-25430,-7148.9,1.4233e+05,-25682,67126,-18694,54438,43901,6550.8,-8289.5,18524,-3046.5,-68823,-27286,-69575,18628,30704,27623,45140,-16758,-26995,-58291,32864,-2617.9,1.1385e+05,14004,-14119,-48219,-25386,37994,-63034,62237,2943.9,-18071,-19401,-9522.3,20722,25148,12796,1788.8,43759,-10816,42338,1.3255e+05,3251.2,21017,80261,76084,59497,-5546.5,98829,51653,-53944,-67467,-15384,-30184,-21294,-1.0035e+05,81510,-38700,53558,-36245,-18899,-2304.1,1.0009e+05,-63833,16403,18375,15698,-26645,9.3591e+05,-9654.8,-14673,-25961,-49499,-5862.9,19831,55594,-89912,4221.4,-46359,-15881,60650,-43469,-15865,-80136,-8450.6,16596,-45170,60744,-15727,-78698,-60193,-52897,68215,48103,97474,88396,-94837,-20942,-29629,48827,63462,-4802.2,67793,52835,-88077,28294,53249,81616,-24329,-1956.6,92936,23032,-4311.1,-89247,37110,53091,-1.0608e+05,3379.7,19539,-41267,-20330,37725,-73400,63152,-11683,8106.5,-21723,63005,-1.081e+05,62837,62684,42529,36492,32618,-10998,81066,27985,-73518,-10331,-9036.1,20974,39769,-3452.3,-70423,-71301,8660.6,-48159,-720.6,-57339,11309,-35258,-65452,62172,-22896,-4910.2,-12381,48637,83053,-22415,77158,33708,-1.0701e+05,-1.2288e+05,46185,36648,69486,83076,3972.3,22828,34315,-21256,-64583,-26058,5677.6,-48627,-31044,76168,-29025,-23293,47531,-40300,79187,-33430,-77691,-61034,13940,28817,-18699,16429,84128,-1033.2,-16780,44337,-58301,57403,-3617.4,50130,-1.0433e+05,-24868,-96889,-91562,-40017,-11088,-96772,-32863,-42381,52253,-19400,-82199,-1.7868e+05,-13238,54758,-33082,38370,-14942,97710,-87679,-16520,-37103,-25479,14612,-44368,6505.2,-9398.9,30328,-2719.7,-1.0186e+05,40977,45842,-30266,42861,-5661.6,9624.7,-33697,-28633,-72373,1.0975e+05,28187,-59464,4910,43880,-32416,-43138,-31418,1.5548e+05,22500,72150,-94349,68221
